owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate
M00	M00	owned-in-source-step	yes	no	000928	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_extphy.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000929	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_extphy.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000930	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_mdio.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000931	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_nl.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000932	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_nl.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000933	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_phy.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000934	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_phy.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000935	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_regs.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000936	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_swconfig.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000937	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_swconfig.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000938	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_vlan.c	source	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000939	A	target/linux/mediatek/files-6.6/drivers/net/phy/mtk/mt753x/mt753x_vlan.h	header	review-only	network:phy:generic,network:phy:multi-rate	phy-driver-reference	review-only	Vendor PHY/switch driver source is broad MTK SDK evidence.	M05 may inspect if needed, but M00 cannot treat it as direct 8X behavior.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000940	A	target/linux/mediatek/files-6.6/drivers/pinctrl/mediatek/pinctrl-mt7987.c	source	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000955	A	target/linux/mediatek/files-6.6/include/dt-bindings/clock/mediatek,mt7987-clk.h	header	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000956	A	target/linux/mediatek/files-6.6/include/dt-bindings/reset/mediatek,mt7987-resets.h	header	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	000974	A	target/linux/mediatek/patches-6.6/700-arm64-kernel-add-memdump-on-panic.patch	patch	review-only	dts:soc:base	debug-diagnostics-reference	review-only	Patch affects diagnostic behavior only.	Not a migration input unless later debugging requirements justify it.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	yes	001003	A	target/linux/mediatek/patches-6.6/999-2004-arm64-dts-mt7988-fix-typo-for-the-LAN-and-WAN-MAC-address.patch	patch	review-only	dts:soc:base	mt7988-rfb-reference	review-only	Patch fixes LAN/WAN MAC typo in mt7988a RFB factory DTSO.	RFB reference only; direct 8X DTS/board identity remains authoritative.	independent audit correction; RFB reference not treated as 8X truth
M00	M00	owned-in-source-step	yes	no	001005	A	target/linux/mediatek/patches-6.6/999-2101-thermal-mediatek-add-mt7987-lvts-support.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001007	A	target/linux/mediatek/patches-6.6/999-2135-add-pwm-feature-for-mt7987.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	yes	001008	A	target/linux/mediatek/patches-6.6/999-2136-add-pwm-hw-breathing-light-feature.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	Patch subject says MT7987 PWM breathing light support and touches pwm-mediatek.	Vendor-family reference only; do not treat as direct 8X PWM/fan requirement in M09.	independent audit correction; MT7987-only feature not promoted to 8X work
M00	M00	owned-in-source-step	yes	no	001012	A	target/linux/mediatek/patches-6.6/999-2604-net-pcs-mtk_lynxi-add-mt7987-support.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001033	A	target/linux/mediatek/patches-6.6/999-2715-net-ethernet-mtk_eth_soc-add-mt7987-support.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001040	A	target/linux/mediatek/patches-6.6/999-2723-net-ethernet-mtk_eth_soc-revise-hardware-configuration-for-mt7987.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001074	A	target/linux/mediatek/patches-6.6/999-2760-net-phy-mediatek-add-i2p5g-support-for-mt7987.patch	patch	review-only	dts:soc:base,network:phy:generic,network:phy:multi-rate	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001086	A	target/linux/mediatek/patches-6.6/999-2800-trng-driver-porting.patch	patch	review-only	dts:soc:base	crypto-security-reference	review-only	Patch concerns crypto/TRNG/security support without direct 8X requirement in M00.	Treat as background unless M08/M09 later proves necessity.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	yes	001114	A	target/linux/mediatek/patches-6.6/999-3027-dts-88d-option-type-2-support.patch	patch	review-only	dts:soc:base	mt7988-rfb-reference	review-only	Patch adds option type 2 support in mt7988d RFB DTS.	RFB reference only; not direct 8X board evidence.	independent audit correction; RFB reference not treated as 8X truth
M00	M00	owned-in-source-step	yes	no	001118	A	target/linux/mediatek/patches-6.6/999-3031-add-mt7987-hwpath-support.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001120	A	target/linux/mediatek/patches-6.6/999-3033-dts-mt7987-wed-changes.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001125	A	target/linux/mediatek/patches-6.6/999-clk-01-clk-mediatek-add-mt7987-clock-drivers-support.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001139	A	target/linux/mediatek/patches-6.6/999-pinctrl-01-pinctrl-mediatek-add-mt7987-pinctrl-support.patch	patch	review-only	dts:soc:base	mt7987-reference	review-only	MT7987/BPI-R4 Lite vendor-family or MTK SDK reference, not direct 8X authority.	Later steps may inspect as implementation background only; do not copy hardware behavior to 8X from this file.	context grouped; hardware files not dropped from filename alone
M00	M00	owned-in-source-step	yes	no	001152	D	target/linux/mpc85xx/image/spi-loader/.gitignore	unknown	primary	source:tree:metadata	source-metadata	drop	Repository metadata, CI, or developer-file delta only.	No 8X runtime/build behavior for target migration.	context grouped; hardware files not dropped from filename alone
